payment_method_id,cash_id,cash_received,cash_change
4,2136,976.0,80.0
4,2137,1797.0,5.0
4,2138,1448.0,40.0
4,2139,848.0,80.0
4,2140,2037.0,5.0
4,2141,222.0,30.0
4,2142,884.0,20.0
4,2143,1198.0,30.0
4,2144,1418.0,10.0
4,2145,1266.0,50.0
4,2146,842.0,10.0
4,2147,830.0,30.0
4,2148,1916.0,60.0
4,2149,616.0,40.0
4,2150,257.0,1.0
4,2151,2517.0,5.0
4,2152,2208.0,0.0
4,2153,1140.0,20.0
4,2154,2422.0,70.0
4,2155,1628.0,60.0
4,2156,1266.0,50.0
4,2157,1462.0,70.0
4,2158,1492.0,100.0
4,2159,420.0,100.0
4,2160,1818.0,90.0
4,2161,1406.0,30.0
4,2162,577.0,1.0
4,2163,298.0,10.0
4,2164,1402.0,90.0
4,2165,1614.0,30.0
4,2166,1221.0,5.0
4,2167,1061.0,5.0
4,2168,468.0,20.0
4,2169,666.0,90.0
4,2170,602.0,90.0
4,2171,954.0,90.0
4,2172,672.0,80.0
4,2173,2384.0,0.0
4,2174,884.0,20.0
4,2175,1744.0,80.0
4,2176,1298.0,50.0
4,2177,1672.0,40.0
4,2178,1034.0,10.0
4,2179,306.0,50.0
4,2180,1084.0,60.0
4,2181,1594.0,90.0
4,2182,360.0,40.0
4,2183,1104.0,80.0
4,2184,192.0,0.0
4,2185,1524.0,20.0
4,2186,324.0,100.0
4,2187,488.0,40.0
4,2188,741.0,5.0
4,2189,1140.0,20.0
4,2190,346.0,90.0
4,2191,1554.0,50.0
4,2192,773.0,5.0
4,2193,609.0,1.0
4,2194,1376.0,80.0
4,2195,252.0,60.0
4,2196,970.0,10.0
4,2197,324.0,100.0
4,2198,532.0,20.0
4,2199,960.0,0.0
4,2200,902.0,70.0
4,2201,1089.0,1.0
4,2202,752.0,80.0
4,2203,518.0,70.0
4,2204,1313.0,1.0
4,2205,702.0,30.0
4,2206,508.0,60.0
4,2207,1288.0,40.0
4,2208,1108.0,20.0
4,2209,517.0,5.0
4,2210,1924.0,100.0
4,2211,1508.0,20.0
4,2212,961.0,1.0
4,2213,1094.0,70.0
4,2214,324.0,20.0
4,2215,1884.0,60.0
4,2216,1940.0,20.0
4,2217,1414.0,70.0
4,2218,1140.0,20.0
4,2219,672.0,0.0
4,2220,1844.0,20.0
4,2221,924.0,60.0
4,2222,1210.0,90.0
4,2223,596.0,20.0
4,2224,702.0,30.0
4,2225,1093.0,5.0
4,2226,1077.0,5.0
4,2227,1162.0,10.0
4,2228,1712.0,80.0
4,2229,672.0,0.0
4,2230,1525.0,5.0
4,2231,914.0,50.0
4,2232,1374.0,30.0
4,2233,1090.0,50.0
4,2234,864.0,0.0
4,2235,1028.0,100.0
4,2236,1204.0,20.0
4,2237,1445.0,5.0
4,2238,1317.0,5.0
4,2239,2193.0,1.0
4,2240,1386.0,10.0
4,2241,1168.0,0.0
4,2242,536.0,40.0
4,2243,532.0,20.0
4,2244,356.0,100.0
4,2245,306.0,50.0
4,2246,1093.0,5.0
4,2247,1392.0,80.0
4,2248,2118.0,70.0
4,2249,318.0,30.0
4,2250,522.0,10.0
4,2251,1414.0,70.0
4,2252,666.0,90.0
4,2253,325.0,5.0
4,2254,1470.0,30.0
4,2255,1493.0,5.0
4,2256,388.0,100.0
4,2257,581.0,5.0
4,2258,1637.0,5.0
4,2259,998.0,70.0
4,2260,690.0,50.0
4,2261,1426.0,50.0
4,2262,1589.0,5.0
4,2263,1268.0,20.0
4,2264,1668.0,100.0
4,2265,872.0,40.0
4,2266,316.0,60.0
4,2267,1409.0,1.0
4,2268,1242.0,90.0
4,2269,1382.0,70.0
4,2270,1180.0,60.0
4,2271,1266.0,50.0
4,2272,1092.0,100.0
4,2273,586.0,10.0
4,2274,656.0,80.0
4,2275,1718.0,70.0
4,2276,1324.0,60.0
4,2277,894.0,30.0
4,2278,1217.0,1.0
4,2279,225.0,1.0
4,2280,498.0,50.0
4,2281,658.0,50.0
4,2282,868.0,100.0
4,2283,334.0,30.0
4,2284,1610.0,90.0
4,2285,1162.0,10.0
4,2286,1768.0,40.0
4,2287,626.0,50.0
4,2288,360.0,40.0
4,2289,1790.0,30.0
4,2290,980.0,20.0
4,2291,2282.0,10.0
4,2292,864.0,0.0
4,2293,2148.0,20.0
4,2294,670.0,30.0
4,2295,490.0,10.0
4,2296,316.0,60.0
4,2297,309.0,5.0
4,2298,801.0,1.0
4,2299,1648.0,80.0
4,2300,358.0,70.0
4,2301,596.0,20.0
4,2302,1514.0,10.0
4,2303,865.0,1.0
4,2304,1358.0,30.0
4,2305,2117.0,5.0
4,2306,266.0,10.0
4,2307,1242.0,90.0
4,2308,2090.0,90.0
4,2309,368.0,80.0
4,2310,778.0,10.0
4,2311,1756.0,60.0
4,2312,1029.0,5.0
4,2313,2368.0,0.0
4,2314,1000.0,40.0
4,2315,626.0,50.0
4,2316,961.0,1.0
4,2317,1866.0,10.0
4,2318,324.0,20.0
4,2319,517.0,5.0
4,2320,1980.0,60.0
4,2321,2437.0,5.0
4,2322,876.0,60.0
4,2323,314.0,90.0
4,2324,304.0,0.0
4,2325,581.0,5.0
4,2326,1733.0,5.0
4,2327,732.0,60.0
4,2328,202.0,10.0
4,2329,1074.0,50.0
4,2330,328.0,40.0
4,2331,796.0,60.0
4,2332,325.0,5.0
4,2333,1130.0,10.0
4,2334,1638.0,70.0
4,2335,1744.0,80.0
4,2336,1466.0,90.0
4,2337,900.0,100.0
4,2338,884.0,20.0
4,2339,1562.0,90.0
4,2340,926.0,30.0
4,2341,358.0,70.0
4,2342,922.0,10.0
4,2343,1240.0,40.0
4,2344,582.0,70.0
4,2345,1492.0,20.0
4,2346,874.0,10.0
4,2347,394.0,90.0
4,2348,1450.0,10.0
4,2349,1962.0,10.0
4,2350,912.0,0.0
4,2351,1760.0,80.0
4,2352,378.0,90.0
4,2353,1770.0,90.0
4,2354,1620.0,20.0
4,2355,488.0,40.0
4,2356,1982.0,30.0
4,2357,1409.0,1.0
4,2358,1072.0,80.0
4,2359,552.0,40.0
4,2360,960.0,0.0
4,2361,572.0,60.0
4,2362,1076.0,20.0
4,2363,328.0,40.0
4,2364,1594.0,90.0
4,2365,592.0,80.0
4,2366,1596.0,60.0
4,2367,334.0,30.0
4,2368,710.0,70.0
4,2369,1180.0,60.0
4,2370,1386.0,90.0
4,2371,708.0,100.0
4,2372,2074.0,90.0
4,2373,192.0,0.0
4,2374,914.0,50.0
4,2375,1557.0,5.0
4,2376,1940.0,20.0
4,2377,961.0,1.0
4,2378,1008.0,80.0
4,2379,1124.0,100.0
4,2380,1377.0,1.0
4,2381,385.0,1.0
4,2382,1050.0,90.0
4,2383,490.0,10.0
4,2384,1108.0,20.0
4,2385,581.0,5.0
4,2386,1840.0,0.0
4,2387,1668.0,100.0
4,2388,1505.0,1.0
4,2389,1380.0,100.0
4,2390,1494.0,70.0
4,2391,1722.0,90.0
4,2392,254.0,30.0
4,2393,318.0,30.0
4,2394,1892.0,20.0
4,2395,1152.0,0.0
4,2396,772.0,100.0
4,2397,388.0,100.0
4,2398,778.0,10.0
4,2399,978.0,50.0
4,2400,737.0,1.0
4,2401,966.0,70.0
4,2402,998.0,70.0
4,2403,778.0,10.0
4,2404,1882.0,10.0
4,2405,730.0,90.0
4,2406,266.0,10.0
4,2407,700.0,60.0
4,2408,564.0,20.0
4,2409,508.0,60.0
4,2410,1778.0,50.0
4,2411,709.0,5.0
4,2412,752.0,80.0
4,2413,2574.0,30.0
4,2414,592.0,80.0
4,2415,966.0,70.0
4,2416,1578.0,90.0
4,2417,1025.0,1.0
4,2418,710.0,70.0
4,2419,616.0,40.0
4,2420,924.0,60.0
4,2421,864.0,0.0
4,2422,334.0,30.0
4,2423,2026.0,10.0
4,2424,1284.0,100.0
4,2425,282.0,90.0
4,2426,2108.0,60.0
4,2427,1192.0,40.0
4,2428,1312.0,0.0
4,2429,858.0,90.0
4,2430,1077.0,5.0
4,2431,710.0,70.0
4,2432,286.0,30.0
4,2433,652.0,60.0
4,2434,638.0,30.0
4,2435,1514.0,90.0
4,2436,1692.0,60.0
4,2437,646.0,70.0
4,2438,1729.0,1.0
4,2439,874.0,10.0
4,2440,225.0,1.0
4,2441,1989.0,5.0
4,2442,736.0,0.0
4,2443,512.0,0.0
4,2444,836.0,100.0
4,2445,644.0,100.0
4,2446,484.0,100.0
4,2447,284.0,60.0
4,2448,1466.0,90.0
4,2449,1938.0,50.0
4,2450,1120.0,0.0
4,2451,2336.0,80.0
4,2452,842.0,10.0
4,2453,618.0,10.0
4,2454,2480.0,80.0
4,2455,1308.0,60.0
4,2456,1600.0,80.0
4,2457,1440.0,0.0
4,2458,914.0,50.0
4,2459,308.0,20.0
4,2460,234.0,10.0
4,2461,1640.0,40.0
4,2462,1556.0,20.0
4,2463,1382.0,70.0
4,2464,1764.0,100.0
4,2465,2180.0,20.0
4,2466,552.0,40.0
4,2467,288.0,0.0
4,2468,1734.0,70.0
4,2469,644.0,100.0
4,2470,304.0,80.0
4,2471,965.0,5.0
4,2472,1274.0,90.0
4,2473,1585.0,1.0
4,2474,2046.0,30.0
4,2475,712.0,40.0
4,2476,1136.0,80.0
4,2477,1120.0,0.0
4,2478,1178.0,90.0
4,2479,1924.0,20.0
4,2480,1524.0,20.0
4,2481,948.0,20.0
4,2482,960.0,80.0
4,2483,1824.0,0.0
4,2484,1012.0,100.0
4,2485,1230.0,30.0
4,2486,261.0,5.0
4,2487,1121.0,1.0
4,2488,484.0,100.0
4,2489,1094.0,70.0
4,2490,1214.0,30.0
4,2491,1157.0,5.0
4,2492,1962.0,10.0
4,2493,596.0,20.0
4,2494,1542.0,70.0
4,2495,1402.0,90.0
4,2496,1472.0,0.0
4,2497,552.0,40.0
4,2498,1564.0,60.0
4,2499,932.0,20.0
4,2500,934.0,70.0
4,2501,660.0,100.0
4,2502,1122.0,50.0
4,2503,360.0,40.0
4,2504,304.0,0.0
4,2505,692.0,100.0
4,2506,640.0,0.0
4,2507,1236.0,20.0
4,2508,740.0,100.0
4,2509,636.0,60.0
4,2510,833.0,1.0
4,2511,897.0,1.0
4,2512,1002.0,90.0
4,2513,774.0,70.0
4,2514,1354.0,10.0
4,2515,1256.0,40.0
4,2516,344.0,40.0
4,2517,1116.0,60.0
4,2518,1350.0,70.0
4,2519,2273.0,1.0
4,2520,346.0,90.0
4,2521,1864.0,40.0
4,2522,1030.0,70.0
4,2523,1601.0,1.0
4,2524,2206.0,30.0
4,2525,712.0,40.0
4,2526,1828.0,100.0
4,2527,368.0,80.0
4,2528,292.0,100.0
4,2529,1893.0,5.0
4,2530,818.0,50.0
4,2531,1008.0,80.0
4,2532,1452.0,60.0
4,2533,1734.0,70.0
4,2534,678.0,70.0
4,2535,1086.0,30.0
4,2536,972.0,60.0
4,2537,1246.0,30.0
4,2538,914.0,50.0
4,2539,864.0,0.0
4,2540,862.0,30.0
4,2541,1434.0,90.0
4,2542,668.0,60.0
4,2543,1724.0,60.0
4,2544,1714.0,50.0
4,2545,881.0,1.0
4,2546,1216.0,0.0
4,2547,990.0,30.0
4,2548,1350.0,70.0
4,2549,1200.0,80.0
4,2550,656.0,80.0
4,2551,1196.0,60.0
4,2552,1825.0,1.0
4,2553,1461.0,5.0
4,2554,1320.0,40.0
4,2555,1348.0,100.0
4,2556,705.0,1.0
4,2557,916.0,20.0
4,2558,232.0,40.0
4,2559,2038.0,70.0
4,2560,1413.0,5.0
4,2561,676.0,100.0
4,2562,1150.0,30.0
4,2563,336.0,80.0
4,2564,818.0,50.0
4,2565,722.0,50.0
4,2566,1530.0,90.0
4,2567,1088.0,0.0
4,2568,1221.0,5.0
4,2569,917.0,5.0
4,2570,256.0,0.0
4,2571,964.0,100.0
4,2572,677.0,5.0
4,2573,1060.0,100.0
4,2574,948.0,20.0
4,2575,2497.0,1.0
4,2576,1344.0,0.0
4,2577,1750.0,70.0
4,2578,414.0,30.0
4,2579,788.0,20.0
4,2580,320.0,0.0
4,2581,768.0,0.0
4,2582,848.0,80.0
4,2583,1584.0,0.0
4,2584,512.0,0.0
4,2585,742.0,70.0
4,2586,1924.0,100.0
4,2587,508.0,60.0
4,2588,644.0,100.0
4,2589,2204.0,60.0
4,2590,576.0,0.0
4,2591,576.0,0.0
4,2592,2526.0,30.0
4,2593,308.0,20.0
4,2594,982.0,70.0
4,2595,1630.0,30.0
4,2596,2086.0,70.0
4,2597,336.0,80.0
4,2598,1778.0,50.0
4,2599,1436.0,60.0
4,2600,257.0,1.0
4,2601,2593.0,1.0
4,2602,826.0,90.0
4,2603,1248.0,0.0
4,2604,1410.0,50.0
4,2605,1394.0,50.0
4,2606,1626.0,90.0
4,2607,1073.0,1.0
4,2608,449.0,1.0
4,2609,1482.0,90.0
4,2610,1768.0,40.0
4,2611,901.0,5.0
4,2612,864.0,0.0
4,2613,197.0,5.0
4,2614,552.0,40.0
4,2615,960.0,0.0
4,2616,2226.0,50.0
4,2617,636.0,60.0
4,2618,1761.0,1.0
4,2619,1200.0,80.0
4,2620,1064.0,40.0
4,2621,981.0,5.0
4,2622,326.0,70.0
4,2623,1124.0,20.0
4,2624,1074.0,50.0
4,2625,1560.0,40.0
4,2626,1093.0,5.0
4,2627,1441.0,1.0
4,2628,2372.0,100.0
4,2629,256.0,0.0
4,2630,529.0,1.0
4,2631,1094.0,70.0
4,2632,1188.0,100.0
4,2633,1846.0,70.0
4,2634,1160.0,40.0
4,2635,2017.0,1.0
4,2636,1002.0,90.0
4,2637,1126.0,70.0
4,2638,225.0,1.0
4,2639,1040.0,80.0
4,2640,1360.0,80.0
4,2641,1862.0,70.0
4,2642,1272.0,40.0
4,2643,1248.0,0.0
4,2644,1716.0,20.0
4,2645,1682.0,50.0
4,2646,616.0,40.0
4,2647,1252.0,100.0
4,2648,986.0,90.0
4,2649,1252.0,100.0
4,2650,1596.0,60.0
4,2651,818.0,50.0
4,2652,481.0,1.0
4,2653,778.0,10.0
4,2654,961.0,1.0
4,2655,1104.0,80.0
4,2656,1722.0,90.0
4,2657,1174.0,70.0
4,2658,656.0,80.0
4,2659,796.0,60.0
4,2660,1490.0,50.0
4,2661,1221.0,5.0
4,2662,1470.0,30.0
4,2663,424.0,40.0
4,2664,688.0,80.0
4,2665,2074.0,90.0
4,2666,1472.0,0.0
4,2667,1514.0,10.0
4,2668,1086.0,30.0
4,2669,1638.0,70.0
4,2670,934.0,70.0
4,2671,1381.0,5.0
4,2672,1350.0,70.0
4,2673,404.0,20.0
4,2674,532.0,20.0
4,2675,1093.0,5.0
4,2676,666.0,90.0
4,2677,2050.0,50.0
4,2678,1740.0,60.0
4,2679,1454.0,30.0
4,2680,1937.0,1.0
4,2681,1330.0,50.0
4,2682,1025.0,1.0
4,2683,1658.0,90.0
4,2684,874.0,10.0
4,2685,1756.0,60.0
4,2686,2088.0,40.0
4,2687,1200.0,80.0
4,2688,1636.0,100.0
4,2689,1844.0,20.0
4,2690,1426.0,50.0
4,2691,576.0,0.0
4,2692,293.0,5.0
4,2693,1508.0,100.0
4,2694,326.0,70.0
4,2695,884.0,20.0
4,2696,1168.0,0.0
4,2697,1892.0,100.0
4,2698,1540.0,100.0
4,2699,1313.0,1.0
4,2700,1498.0,90.0
4,2701,1728.0,0.0
4,2702,358.0,70.0
4,2703,1402.0,90.0
4,2704,1488.0,80.0
4,2705,865.0,1.0
4,2706,592.0,80.0
4,2707,1034.0,10.0
4,2708,1313.0,1.0
4,2709,1176.0,40.0
4,2710,1592.0,40.0
4,2711,1626.0,90.0
4,2712,1708.0,60.0
4,2713,1061.0,5.0
4,2714,1498.0,90.0
4,2715,1573.0,5.0
4,2716,1416.0,40.0
4,2717,1792.0,0.0
4,2718,1941.0,5.0
4,2719,576.0,0.0
4,2720,1408.0,0.0
4,2721,1084.0,60.0
4,2722,1762.0,50.0
4,2723,818.0,50.0
4,2724,2206.0,30.0
4,2725,1076.0,20.0
4,2726,1116.0,60.0
4,2727,1482.0,10.0
4,2728,484.0,100.0
4,2729,1002.0,10.0
4,2730,314.0,90.0
4,2731,1212.0,60.0
4,2732,836.0,100.0
4,2733,193.0,1.0
4,2734,1414.0,70.0
4,2735,1664.0,0.0
4,2736,646.0,70.0
4,2737,1296.0,80.0
4,2738,542.0,30.0
4,2739,869.0,5.0
4,2740,2114.0,50.0
4,2741,917.0,5.0
4,2742,356.0,100.0
4,2743,348.0,60.0
4,2744,1320.0,40.0
4,2745,306.0,50.0
4,2746,1020.0,60.0
4,2747,2162.0,50.0
4,2748,1418.0,10.0
4,2749,576.0,0.0
4,2750,320.0,0.0
4,2751,570.0,90.0
4,2752,242.0,50.0
4,2753,1910.0,70.0
4,2754,1640.0,40.0
4,2755,1664.0,0.0
4,2756,1234.0,50.0
4,2757,1620.0,20.0
4,2758,1316.0,100.0
4,2759,2056.0,40.0
4,2760,1221.0,5.0
4,2761,321.0,1.0
4,2762,1744.0,80.0
4,2763,638.0,30.0
4,2764,965.0,5.0
4,2765,842.0,10.0
4,2766,2460.0,60.0
4,2767,869.0,5.0
4,2768,1746.0,50.0
4,2769,1522.0,50.0
4,2770,318.0,30.0
4,2771,1002.0,90.0
4,2772,1414.0,70.0
4,2773,202.0,10.0
4,2774,801.0,1.0
4,2775,1664.0,0.0
4,2776,924.0,60.0
4,2777,2536.0,40.0
4,2778,1844.0,20.0
4,2779,1504.0,80.0
4,2780,1594.0,90.0
4,2781,1692.0,60.0
4,2782,1898.0,10.0
4,2783,737.0,1.0
4,2784,852.0,20.0
4,2785,1125.0,5.0
4,2786,644.0,100.0
4,2787,512.0,0.0
4,2788,1192.0,40.0
4,2789,986.0,90.0
4,2790,884.0,20.0
4,2791,646.0,70.0
4,2792,414.0,30.0
4,2793,298.0,10.0
4,2794,1598.0,30.0
4,2795,1466.0,90.0
4,2796,304.0,80.0
4,2797,636.0,60.0
4,2798,572.0,60.0
4,2799,914.0,50.0
4,2800,858.0,90.0
4,2801,1232.0,80.0
4,2802,1637.0,5.0
4,2803,752.0,0.0
4,2804,1360.0,80.0
4,2805,709.0,5.0
4,2806,1270.0,70.0
4,2807,1136.0,80.0
4,2808,1332.0,20.0
4,2809,1428.0,20.0
4,2810,1124.0,100.0
4,2811,737.0,1.0
4,2812,690.0,50.0
4,2813,932.0,100.0
4,2814,1253.0,5.0
4,2815,922.0,10.0
4,2816,788.0,100.0
4,2817,2336.0,0.0
4,2818,929.0,1.0
4,2819,1412.0,20.0
4,2820,948.0,20.0
4,2821,636.0,60.0
4,2822,1180.0,60.0
4,2823,305.0,1.0
4,2824,1872.0,80.0
4,2825,272.0,80.0
4,2826,449.0,1.0
4,2827,901.0,5.0
4,2828,646.0,70.0
4,2829,1770.0,10.0
4,2830,916.0,20.0
4,2831,324.0,100.0
4,2832,518.0,70.0
4,2833,1056.0,0.0
4,2834,1072.0,80.0
4,2835,1282.0,50.0
4,2836,1380.0,20.0
4,2837,318.0,30.0
4,2838,944.0,80.0
4,2839,330.0,10.0
4,2840,944.0,80.0
4,2841,912.0,0.0
4,2842,974.0,30.0
4,2843,924.0,60.0
4,2844,1098.0,10.0
4,2845,820.0,20.0
4,2846,680.0,40.0
4,2847,808.0,40.0
4,2848,682.0,10.0
4,2849,348.0,60.0
4,2850,1316.0,100.0
4,2851,1764.0,100.0
4,2852,1120.0,0.0
4,2853,1652.0,20.0
4,2854,2360.0,40.0
4,2855,2234.0,90.0
4,2856,522.0,10.0
4,2857,1554.0,50.0
4,2858,922.0,10.0
4,2859,853.0,5.0
4,2860,1377.0,1.0
4,2861,801.0,1.0
4,2862,338.0,50.0
4,2863,636.0,60.0
4,2864,673.0,1.0
4,2865,592.0,80.0
4,2866,1808.0,80.0
4,2867,1866.0,90.0
4,2868,1056.0,0.0
4,2869,1300.0,20.0
4,2870,1540.0,20.0
4,2871,806.0,70.0
4,2872,1350.0,70.0
4,2873,1702.0,70.0
4,2874,592.0,80.0
4,2875,1552.0,80.0
4,2876,882.0,50.0
4,2877,374.0,70.0
4,2878,1726.0,30.0
4,2879,648.0,40.0
4,2880,424.0,40.0
4,2881,536.0,40.0
4,2882,1404.0,60.0
4,2883,1302.0,70.0
4,2884,650.0,10.0
4,2885,1824.0,0.0
4,2886,606.0,30.0
4,2887,1444.0,100.0
4,2888,370.0,50.0
4,2889,1372.0,60.0
4,2890,1524.0,100.0
4,2891,1512.0,40.0
4,2892,264.0,40.0
4,2893,828.0,60.0
4,2894,1818.0,90.0
4,2895,596.0,20.0
4,2896,2344.0,40.0
4,2897,338.0,50.0
4,2898,282.0,90.0
4,2899,2094.0,30.0
4,2900,510.0,30.0
4,2901,1002.0,90.0
4,2902,641.0,1.0
4,2903,926.0,30.0
4,2904,658.0,50.0
4,2905,512.0,0.0
4,2906,1172.0,100.0
4,2907,929.0,1.0
4,2908,348.0,60.0
4,2909,1060.0,100.0
4,2910,324.0,100.0
4,2911,1888.0,0.0
4,2912,2021.0,5.0
4,2913,2120.0,40.0
4,2914,1538.0,50.0
4,2915,1594.0,90.0
4,2916,1106.0,50.0
4,2917,1489.0,1.0
4,2918,966.0,70.0
4,2919,1520.0,80.0
4,2920,2394.0,90.0
4,2921,1844.0,20.0
4,2922,2056.0,40.0
4,2923,1628.0,60.0
4,2924,1537.0,1.0
4,2925,1057.0,1.0
4,2926,513.0,1.0
4,2927,293.0,5.0
4,2928,1292.0,60.0
4,2929,764.0,60.0
4,2930,560.0,80.0
4,2931,1188.0,100.0
4,2932,572.0,60.0
4,2933,769.0,1.0
4,2934,768.0,0.0
4,2935,656.0,80.0
4,2936,954.0,90.0
4,2937,788.0,100.0
4,2938,254.0,30.0
4,2939,818.0,50.0
4,2940,616.0,40.0
4,2941,1652.0,20.0
4,2942,234.0,10.0
4,2943,901.0,5.0
4,2944,1160.0,40.0
4,2945,1860.0,100.0
4,2946,730.0,90.0
4,2947,1514.0,10.0
4,2948,1382.0,70.0
4,2949,648.0,40.0
4,2950,1140.0,20.0
4,2951,1588.0,20.0
4,2952,1249.0,1.0
4,2953,838.0,70.0
4,2954,708.0,100.0
4,2955,1376.0,0.0
4,2956,1652.0,20.0
4,2957,944.0,80.0
4,2958,1882.0,10.0
4,2959,1258.0,10.0
4,2960,1008.0,80.0
4,2961,1588.0,100.0
4,2962,1057.0,1.0
4,2963,1766.0,70.0
4,2964,1108.0,20.0
4,2965,1121.0,1.0
4,2966,581.0,5.0
4,2967,600.0,40.0
4,2968,1788.0,60.0
4,2969,1524.0,20.0
4,2970,570.0,90.0
4,2971,1754.0,10.0
4,2972,2814.0,30.0
4,2973,852.0,20.0
4,2974,1074.0,50.0
4,2975,942.0,30.0
4,2976,638.0,30.0
4,2977,229.0,5.0
4,2978,2180.0,100.0
4,2979,1392.0,80.0
4,2980,1382.0,70.0
4,2981,1252.0,100.0
4,2982,1281.0,1.0
4,2983,1264.0,80.0
4,2984,690.0,50.0
4,2985,380.0,60.0
4,2986,1008.0,80.0
4,2987,320.0,0.0
4,2988,730.0,90.0
4,2989,1702.0,70.0
4,2990,1521.0,1.0
4,2991,325.0,5.0
4,2992,2126.0,30.0
4,2993,1392.0,80.0
4,2994,1074.0,50.0
4,2995,1168.0,0.0
4,2996,986.0,90.0
4,2997,1948.0,60.0
4,2998,576.0,0.0
4,2999,232.0,40.0
4,3000,324.0,20.0
4,3001,924.0,60.0
4,3002,944.0,80.0
4,3003,1104.0,80.0
4,3004,1562.0,10.0
4,3005,1066.0,10.0
4,3006,522.0,10.0
4,3007,769.0,1.0
4,3008,1632.0,0.0
4,3009,288.0,0.0
4,3010,798.0,30.0
4,3011,1800.0,40.0
4,3012,1217.0,1.0
4,3013,348.0,60.0
4,3014,484.0,100.0
4,3015,640.0,0.0
4,3016,906.0,10.0
4,3017,820.0,20.0
4,3018,896.0,0.0
4,3019,1674.0,10.0
4,3020,2054.0,70.0
4,3021,1217.0,1.0
4,3022,274.0,50.0
4,3023,1264.0,80.0
4,3024,734.0,30.0
4,3025,1893.0,5.0
4,3026,1030.0,70.0
4,3027,1050.0,90.0
4,3028,2056.0,40.0
4,3029,2142.0,30.0
4,3030,2076.0,60.0
4,3031,1025.0,1.0
4,3032,1286.0,70.0
4,3033,1162.0,10.0
4,3034,257.0,1.0
4,3035,2017.0,1.0
4,3036,741.0,5.0
4,3037,1884.0,60.0
4,3038,314.0,10.0
4,3039,2068.0,20.0
4,3040,788.0,20.0
4,3041,862.0,30.0
4,3042,1286.0,70.0
4,3043,1614.0,30.0
4,3044,914.0,50.0
4,3045,1989.0,5.0
4,3046,924.0,60.0
4,3047,1754.0,10.0
4,3048,773.0,5.0
4,3049,594.0,50.0
4,3050,1770.0,90.0
4,3051,874.0,10.0
4,3052,1434.0,90.0
4,3053,1525.0,5.0
4,3054,1828.0,100.0
4,3055,2122.0,10.0
4,3056,1564.0,60.0
4,3057,1348.0,100.0
4,3058,594.0,50.0
4,3059,1872.0,80.0
4,3060,1008.0,80.0
4,3061,1834.0,10.0
4,3062,714.0,10.0
4,3063,1274.0,90.0
4,3064,1925.0,5.0
4,3065,768.0,0.0
4,3066,1226.0,10.0
4,3067,1396.0,100.0
4,3068,1948.0,60.0
4,3069,326.0,70.0
4,3070,672.0,0.0
4,3071,862.0,30.0
4,3072,773.0,5.0
4,3073,1012.0,100.0
4,3074,752.0,80.0
4,3075,1204.0,20.0
4,3076,1248.0,0.0
4,3077,1381.0,5.0
4,3078,660.0,20.0
4,3079,773.0,5.0
4,3080,1796.0,100.0
4,3081,338.0,50.0
4,3082,1758.0,30.0
4,3083,640.0,0.0
4,3084,1088.0,0.0
4,3085,1600.0,0.0
4,3086,680.0,40.0
4,3087,944.0,80.0
4,3088,806.0,70.0
4,3089,628.0,20.0
4,3090,1376.0,0.0
4,3091,2008.0,40.0
4,3092,414.0,30.0
4,3093,229.0,5.0
4,3094,672.0,80.0
4,3095,261.0,5.0
4,3096,700.0,60.0
4,3097,1253.0,5.0
4,3098,1972.0,20.0
4,3099,1210.0,90.0
4,3100,840.0,40.0
4,3101,592.0,80.0
4,3102,1456.0,80.0
4,3103,964.0,100.0
4,3104,956.0,60.0
4,3105,1812.0,100.0
4,3106,338.0,50.0
4,3107,574.0,30.0
4,3108,964.0,100.0
4,3109,548.0,100.0
4,3110,788.0,20.0
4,3111,688.0,80.0
4,3112,222.0,30.0
4,3113,256.0,0.0
4,3114,1192.0,40.0
4,3115,533.0,5.0
4,3116,577.0,1.0
4,3117,1061.0,5.0
4,3118,1060.0,100.0
4,3119,1936.0,80.0
4,3120,370.0,50.0
4,3121,517.0,5.0
4,3122,424.0,40.0
4,3123,666.0,90.0
4,3124,358.0,70.0
4,3125,714.0,10.0
4,3126,904.0,40.0
4,3127,576.0,0.0
4,3128,1404.0,60.0
4,3129,1413.0,5.0
4,3130,1445.0,5.0
4,3131,1246.0,30.0
4,3132,1546.0,10.0
4,3133,1976.0,40.0
4,3134,1744.0,80.0
4,3135,2576.0,80.0
4,3136,821.0,5.0
4,3137,338.0,50.0
4,3138,618.0,10.0
4,3139,234.0,10.0
4,3140,344.0,40.0
4,3141,444.0,60.0
4,3142,670.0,30.0
4,3143,640.0,80.0
4,3144,1018.0,90.0
4,3145,1822.0,30.0
4,3146,1628.0,60.0
4,3147,1202.0,50.0
4,3148,1832.0,40.0
4,3149,1520.0,80.0
4,3150,1158.0,70.0
4,3151,1466.0,90.0
4,3152,832.0,0.0
4,3153,796.0,60.0
4,3154,304.0,0.0
4,3155,276.0,20.0
4,3156,1157.0,5.0
4,3157,1824.0,0.0
4,3158,2209.0,1.0
4,3159,618.0,10.0
4,3160,628.0,100.0
4,3161,990.0,30.0
4,3162,532.0,20.0
4,3163,830.0,30.0
4,3164,666.0,90.0
4,3165,1390.0,30.0
4,3166,1490.0,50.0
4,3167,698.0,90.0
4,3168,1310.0,30.0
